indice,variacao,seed,texto,modelo,experimento,checkpoint,criterio_selecao,referencia,arquivo_gerado,status,tempo_s,erro
23,2,123,Qual foi a primeira cidade que você visitou durante as férias?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\023.wav,ok,4.544,
24,2,123,"Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\024.wav,ok,3.580,
25,2,123,O cachorro correu até o portão assim que ouviu o carro se aproximando,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\025.wav,ok,4.401,
26,2,123,Você sabe onde fica a biblioteca central?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\026.wav,ok,4.244,
27,2,123,O relatório foi concluído,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\027.wav,ok,3.581,
28,2,123,"Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\028.wav,ok,3.357,
29,2,123,Que horas são agora?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\029.wav,ok,2.999,
30,2,123,A médica explicou com calma cada etapa do tratamento recomendado,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\030.wav,ok,3.560,
31,2,123,O grupo decidiu antecipar a saída,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\031.wav,ok,2.400,
32,2,123,"Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\032.wav,ok,4.142,
33,2,123,O restaurante estava lotado,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\033.wav,ok,2.848,
34,2,123,Você já assistiu ao filme que foi lançado na semana passada?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\034.wav,ok,3.255,
35,2,123,"Depois de vários testes, conseguimos identificar a origem do problema",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\035.wav,ok,2.882,
36,2,123,A praia estava praticamente vazia naquela manhã de terça-feira,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\036.wav,ok,3.094,
37,2,123,O resultado saiu mais cedo do que imaginávamos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\037.wav,ok,2.721,
38,2,123,Eu precisava apenas de alguns minutos para terminar aquela tarefa,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\038.wav,ok,3.307,
39,2,123,A apresentação terminou com aplausos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\039.wav,ok,3.251,
40,2,123,Você pretende viajar durante o feriado?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\040.wav,ok,2.815,
41,2,123,O elevador parou no décimo segundo andar,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\041.wav,ok,4.043,
42,2,123,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\042.wav,ok,3.943,
43,2,123,O mercado fecha às oito horas da noite,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\043.wav,ok,3.620,
44,2,123,A criança ficou observando atentamente os peixes coloridos dentro do aquário,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\044.wav,ok,4.815,
45,2,123,Você conseguiu falar com o responsável?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\045.wav,ok,3.732,
46,2,123,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\046.wav,ok,5.663,
47,2,123,Hoje acordei mais cedo,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\047.wav,ok,3.831,
48,2,123,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\048.wav,ok,5.751,
49,2,123,Parece que vai chover novamente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\049.wav,ok,3.030,
50,2,123,Qual é a melhor maneira de chegar ao centro da cidade?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\050.wav,ok,3.969,
51,2,123,O sistema voltou a funcionar normalmente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\051.wav,ok,4.512,
52,2,123,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\052.wav,ok,6.688,
53,2,123,O livro estava sobre a mesa,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\053.wav,ok,2.814,
54,2,123,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\054.wav,ok,4.603,
55,2,123,A estudante apresentou seu trabalho com confiança,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\055.wav,ok,6.460,
56,2,123,Na semana passada houve uma queda de energia que afetou vários bairros da cidade,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\056.wav,ok,4.750,
57,2,123,Ainda falta muito?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\057.wav,ok,2.817,
58,2,123,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\058.wav,ok,4.832,
59,2,123,O evento foi um sucesso,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\059.wav,ok,3.686,
60,2,123,Meu irmão chegou em casa pouco antes do jantar,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\060.wav,ok,3.879,
61,2,123,A reunião começou às nove horas,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\061.wav,ok,5.047,
62,2,123,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\062.wav,ok,6.653,
63,2,123,Você já terminou a leitura daquele artigo?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\063.wav,ok,4.865,
64,2,123,O avião pousou sem atrasos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\064.wav,ok,3.948,
65,2,123,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\065.wav,ok,6.353,
66,2,123,O atendimento foi rápido,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\066.wav,ok,3.963,
67,2,123,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\067.wav,ok,6.334,
68,2,123,O celular descarregou no meio da viagem,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\068.wav,ok,4.815,
69,2,123,Que notícia excelente!,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\069.wav,ok,4.435,
70,2,123,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\070.wav,ok,4.731,
71,2,123,O médico chegou pontualmente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\071.wav,ok,4.814,
72,2,123,Você sabe qual é o número da sala onde acontecerá a entrevista?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\072.wav,ok,3.700,
73,2,123,O pôr do sol estava especialmente bonito hoje,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\073.wav,ok,4.127,
74,2,123,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\074.wav,ok,4.818,
75,2,123,O ônibus atrasou alguns minutos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\075.wav,ok,2.816,
76,2,123,A professora respondeu às dúvidas dos alunos antes do encerramento da aula,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\076.wav,ok,5.000,
77,2,123,Já está tudo pronto?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\077.wav,ok,3.887,
78,2,123,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\078.wav,ok,4.700,
79,2,123,A fila estava enorme,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\079.wav,ok,3.299,
80,2,123,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\080.wav,ok,5.551,
81,2,123,Hoje foi um dia tranquilo,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\081.wav,ok,3.315,
82,2,123,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\082.wav,ok,4.731,
83,2,123,Você ouviu aquele barulho estranho?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\083.wav,ok,3.264,
84,2,123,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\084.wav,ok,3.990,
85,2,123,O trânsito melhorou bastante,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\085.wav,ok,3.995,
86,2,123,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\086.wav,ok,3.933,
87,2,123,O relógio marcou exatamente sete horas da manhã,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\087.wav,ok,3.032,
88,2,123,O funcionário organizou os documentos para facilitar futuras consultas,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\088.wav,ok,3.529,
89,2,123,O jantar estava ótimo,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\089.wav,ok,4.602,
90,2,123,Será que ainda há vagas disponíveis?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\090.wav,ok,3.359,
91,2,123,A entrega foi realizada com sucesso,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\091.wav,ok,2.640,
92,2,123,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\092.wav,ok,5.784,
93,2,123,O teatro estava cheio naquela noite,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\093.wav,ok,3.465,
94,2,123,Você costuma acordar cedo nos fins de semana?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\094.wav,ok,4.484,
95,2,123,O comerciante percebeu um aumento significativo no movimento durante o período de férias,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\095.wav,ok,5.180,
96,2,123,O parque abriu normalmente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\096.wav,ok,5.683,
97,2,123,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\097.wav,ok,5.149,
98,2,123,O tempo mudou rapidamente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\098.wav,ok,3.382,
99,2,123,Eu gostaria de confirmar o horário exato da próxima reunião,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\099.wav,ok,4.314,
100,2,123,"Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\100.wav,ok,5.565,
1,3,456,Hoje o trânsito estava tranquilo,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\001.wav,ok,4.120,
2,3,456,Você conseguiu encontrar o endereço correto da reunião?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\002.wav,ok,3.299,
3,3,456,"Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\003.wav,ok,4.696,
4,3,456,O café estava tão quente que precisei esperar alguns minutos antes de beber,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\004.wav,ok,4.563,
5,3,456,Que surpresa agradável encontrar vocês por aqui!,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\005.wav,ok,3.201,
6,3,456,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\006.wav,ok,3.882,
7,3,456,Ontem eu passei rapidamente no mercado,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\007.wav,ok,3.419,
8,3,456,Você lembra qual foi o horário combinado para o encontro de amanhã?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\008.wav,ok,4.595,
9,3,456,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\009.wav,ok,4.300,
10,3,456,O computador reiniciou sozinho,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\010.wav,ok,2.913,
11,3,456,Ainda não recebi a confirmação da inscrição,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\011.wav,ok,3.303,
12,3,456,"Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\012.wav,ok,5.584,
13,3,456,Será que o ônibus passa por esta rua?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\013.wav,ok,4.032,
14,3,456,O técnico resolveu o problema em poucos minutos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\014.wav,ok,4.662,
15,3,456,"Depois que a energia voltou, todos retomaram suas atividades normalmente",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\015.wav,ok,5.032,
