modelo,condicao,indice,variacao_escolhida,score_composto,lev_sim,mos_principal,mos_principal_fonte,arquivo,texto_original,texto_transcrito,duracao_s,lev_dist,mosanet_mos,nisqa_overall,nisqa_noisiness,nisqa_discontinuity,nisqa_coloration,nisqa_loudness,dns_sig,dns_bak,dns_ovrl,status,erro,lev_norm01,mos_norm01
unsloth,ajustado,35,v3,1.0,1.0,4.4187,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\035.wav,"Depois de vários testes, conseguimos identificar a origem do problema.","Depois de vários testes, conseguimos identificar a origem do problema.",7.253,0,,4.4187,4.0032,4.5956,4.2687,4.4954,3.9129,3.6531,4.1718,ok,,1.0,
unsloth,ajustado,36,v2,0.8226,0.8226,4.0883,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\036.wav,A praia estava praticamente vazia naquela manhã de terça-feira.,"A praia estava praticamente vazia naquela manhã, a vivessa.",4.779,11,,4.0883,3.8132,4.5397,4.0083,3.7497,3.4237,3.6647,4.1018,ok,,0.8226,
unsloth,ajustado,37,v1,0.0,0.0,3.1306,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\037.wav,O resultado saiu mais cedo do que imaginávamos.,,0.512,46,,3.1306,2.9467,3.5664,3.1685,3.2032,2.474,2.6926,2.618,ok,,0.0,
unsloth,ajustado,38,v3,0.9538,0.9538,4.2628,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\038.wav,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,Eu precisava apenas de alguns minutos para terminar aquela TFA.,4.608,3,,4.2628,3.5246,4.5748,4.2362,4.2754,3.958,3.6096,4.1158,ok,,0.9538,
unsloth,ajustado,39,v3,0.0,0.0,3.209,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\039.wav,A apresentação terminou com aplausos.,,0.597,36,,3.209,2.9573,3.6357,3.23,3.2663,2.4943,2.58,2.6432,ok,,0.0,
unsloth,ajustado,40,v1,0.0,0.0,3.1837,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\040.wav,Você pretende viajar durante o feriado?,,0.597,38,,3.1837,2.9334,3.6042,3.2178,3.2491,2.4809,2.5853,2.6652,ok,,0.0,
unsloth,ajustado,41,v3,0.0,0.0,3.1813,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\041.wav,O elevador parou no décimo segundo andar.,,0.427,40,,3.1813,2.9814,3.6287,3.2021,3.2422,2.4695,2.2839,2.2249,ok,,0.0,
unsloth,ajustado,42,v1,0.9773,0.9773,4.6407,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\042.wav,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.","Durante a visita ao museu, aprendemos diversos fracos curiosos sobre a história da região.",6.656,2,,4.6407,3.4918,4.8007,4.4985,4.4304,3.7004,3.6037,3.91,ok,,0.9773,
unsloth,ajustado,43,v2,0.0,0.0,3.1378,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\043.wav,O mercado fecha às oito horas da noite.,,0.341,38,,3.1378,2.9756,3.5667,3.1708,3.199,2.4926,2.2729,2.1852,ok,,0.0,
unsloth,ajustado,44,v1,0.9737,0.9737,4.4923,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\044.wav,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,A criança ficou observando atentamente os peixes coloridos dentro do acário.,8.277,2,,4.4923,3.919,4.5796,4.2657,4.5644,3.6131,3.7494,4.192,ok,,0.9737,
unsloth,ajustado,45,v1,0.0,0.0,2.895,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\045.wav,Você conseguiu falar com o responsável?,,0.171,38,,2.895,3.0318,3.4121,2.9679,3.0392,2.5266,2.4957,2.4278,ok,,0.0,
unsloth,ajustado,46,v1,0.9663,0.9663,4.1017,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\046.wav,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,O motorista precisou escolher uma rota alternativa para evitar um grande congestamento.,7.509,3,,4.1017,3.7465,4.5051,4.0589,4.3648,3.5422,3.7065,4.1646,ok,,0.9663,
unsloth,ajustado,47,v3,0.0,0.0,3.1813,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\047.wav,Hoje acordei mais cedo.,,0.427,22,,3.1813,2.9814,3.6287,3.2021,3.2422,2.4695,2.2839,2.2249,ok,,0.0,
unsloth,ajustado,48,v1,0.9451,0.9451,4.3072,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\048.wav,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,O pesquisador apresentou resultados para liminares bastante promissores durante o somenário.,6.571,5,,4.3072,3.9084,4.5444,4.2268,3.9061,3.6333,3.5993,3.744,ok,,0.9451,
unsloth,ajustado,49,v3,0.0,0.0,3.145,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\049.wav,Parece que vai chover novamente.,,0.256,31,,3.145,3.0104,3.599,3.1788,3.197,2.4671,2.6873,2.6351,ok,,0.0,
unsloth,ajustado,50,v2,1.0,1.0,3.8822,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\050.wav,Qual é a melhor maneira de chegar ao centro da cidade?,Qual é a melhor maneira de chegar ao centro da cidade?,8.363,0,,3.8822,3.612,4.4133,3.9952,4.236,3.0295,3.5254,3.9379,ok,,1.0,
unsloth,ajustado,51,v2,0.0,0.0,3.1378,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\051.wav,O sistema voltou a funcionar normalmente.,,0.341,40,,3.1378,2.9756,3.5667,3.1708,3.199,2.4926,2.2729,2.1852,ok,,0.0,
unsloth,ajustado,52,v2,0.8723,0.8723,4.1767,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\052.wav,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.","depois de meses de planejamento e preparação, aqui e finalmente iniciou a Exército do Prazão.",9.387,12,,4.1767,3.6815,4.5451,4.2114,4.0896,3.9558,3.7485,4.1792,ok,,0.8723,
unsloth,ajustado,53,v2,0.0,0.0,3.13,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\053.wav,O livro estava sobre a mesa.,,0.427,27,,3.13,2.9353,3.5659,3.1766,3.2044,2.429,2.282,2.2144,ok,,0.0,
unsloth,ajustado,54,v3,0.9178,0.9178,4.6249,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\054.wav,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,ou poderia verificar se a porta foi realmente trancada antes de sair,6.059,6,,4.6249,4.2093,4.7719,4.4479,4.543,3.9561,3.6995,4.1503,ok,,0.9178,
unsloth,ajustado,55,v1,0.0,0.0,2.895,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\055.wav,A estudante apresentou seu trabalho com confiança.,,0.171,49,,2.895,3.0318,3.4121,2.9679,3.0392,2.5266,2.4957,2.4278,ok,,0.0,
unsloth,ajustado,56,v3,1.0,1.0,4.1223,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\056.wav,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,"Na semana passada, houve uma queda de energia que afetou vários bairros da cidade.",8.192,0,,4.1223,3.6517,4.3899,4.158,4.3267,3.8939,3.7616,4.1721,ok,,1.0,
unsloth,ajustado,57,v1,1.0,1.0,4.3009,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\057.wav,Ainda falta muito?,ainda falta muito,2.048,0,,4.3009,3.5663,4.3798,4.0911,4.2541,3.6494,3.4468,4.0082,ok,,1.0,
unsloth,ajustado,58,v3,0.9333,0.9333,4.404,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\058.wav,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,O jardim leiro passou boa tarde da manhã cuidando das plantas do condomínio.,10.325,5,,4.404,3.5636,4.6896,4.2984,4.3547,3.1855,3.5973,3.9973,ok,,0.9333,
unsloth,ajustado,59,v2,0.7391,0.7391,4.2755,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\059.wav,O evento foi um sucesso.,O evento foi um 6% de...,3.072,6,,4.2755,3.5089,4.4257,4.3035,4.231,3.5622,3.6118,4.1214,ok,,0.7391,
unsloth,ajustado,60,v2,0.8043,0.8043,3.09,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\060.wav,Meu irmão chegou em casa pouco antes do jantar.,meus não chegou em casa por cortes do jantar.,3.157,9,,3.09,2.824,3.9952,3.0385,3.4895,3.6403,3.5048,3.9608,ok,,0.8043,
unsloth,ajustado,61,v2,0.0,0.0,3.1378,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\061.wav,A reunião começou às nove horas.,,0.341,31,,3.1378,2.9756,3.5667,3.1708,3.199,2.4926,2.2729,2.1852,ok,,0.0,
unsloth,ajustado,62,v1,1.0,1.0,4.3993,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\062.wav,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.",quando a chuva diminuiu. As pessoas voltaram gradualmente para as áreas externas do parque.,6.656,0,,4.3993,4.0348,4.6015,4.2698,4.4355,3.5223,3.583,4.1094,ok,,1.0,
unsloth,ajustado,63,v3,0.5122,0.5122,4.3112,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\063.wav,Você já terminou a leitura daquele artigo?,Hoje até aninou... ...laquele artigo.,5.461,20,,4.3112,3.5265,4.2747,4.3597,4.3353,3.4373,3.6725,4.1389,ok,,0.5122,
unsloth,ajustado,64,v3,0.0,0.0,3.1813,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\064.wav,O avião pousou sem atrasos.,,0.427,26,,3.1813,2.9814,3.6287,3.2021,3.2422,2.4695,2.2839,2.2249,ok,,0.0,
unsloth,ajustado,65,v3,0.9688,0.9688,4.44,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\065.wav,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase.",Apesar das dificuldades iniciais conseguimos concluir todas as etapas previstas para estar quase.,9.131,3,,4.44,3.7712,4.5737,4.317,4.4557,3.7152,3.6568,4.1827,ok,,0.9688,
unsloth,ajustado,66,v1,0.75,0.75,3.5551,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\066.wav,O atendimento foi rápido.,O atributo foi rápido.,1.707,6,,3.5551,3.7203,4.3448,3.9055,4.1113,3.2912,3.4994,4.0503,ok,,0.75,
unsloth,ajustado,67,v3,0.9647,0.9647,4.4641,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\067.wav,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana.,A banda saiu durante toda a tarde para a apresentação marcada para o fim de semana.,5.291,3,,4.4641,4.0454,4.6084,4.0956,4.4839,3.6859,3.693,4.1693,ok,,0.9647,
unsloth,ajustado,68,v2,0.0,0.0,3.1378,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\068.wav,O celular descarregou no meio da viagem.,,0.341,39,,3.1378,2.9756,3.5667,3.1708,3.199,2.4926,2.2729,2.1852,ok,,0.0,
unsloth,ajustado,69,v1,1.0,1.0,4.3593,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\069.wav,Que notícia excelente!,Que notícia excelente!,2.731,0,,4.3593,3.6612,4.3277,4.2336,4.0738,3.4174,3.3683,4.0269,ok,,1.0,
unsloth,ajustado,70,v1,0.8118,0.8118,3.9557,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\070.wav,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes.,"O pescador retornau ao povo, trazendo um acasador de esperadamente grande, de peques.",10.24,16,,3.9557,3.4245,4.4058,3.9619,4.2224,3.7307,3.6885,4.1489,ok,,0.8118,
unsloth,ajustado,71,v2,0.0,0.0,3.13,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\071.wav,O médico chegou pontualmente.,,0.427,28,,3.13,2.9353,3.5659,3.1766,3.2044,2.429,2.282,2.2144,ok,,0.0,
unsloth,ajustado,72,v3,0.871,0.871,4.6176,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\072.wav,Você sabe qual é o número da sala onde acontecerá a entrevista?,Só o sabe qual é o número da sala da acontecer a entrevista.,5.547,8,,4.6176,4.0122,4.706,4.4059,4.3639,3.601,3.5424,4.0401,ok,,0.871,
unsloth,ajustado,73,v3,0.0,0.0,3.1813,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\073.wav,O pôr do sol estava especialmente bonito hoje.,,0.427,45,,3.1813,2.9814,3.6287,3.2021,3.2422,2.4695,2.2839,2.2249,ok,,0.0,
unsloth,ajustado,74,v3,0.9506,0.9506,4.2615,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\074.wav,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.","Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da C.O.D.",9.301,4,,4.2615,3.4791,4.5278,4.2518,4.0803,4.0518,3.7344,4.2015,ok,,0.9506,
unsloth,ajustado,75,v2,0.0,0.0,3.13,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\075.wav,O ônibus atrasou alguns minutos.,,0.427,31,,3.13,2.9353,3.5659,3.1766,3.2044,2.429,2.282,2.2144,ok,,0.0,
unsloth,ajustado,76,v3,0.8784,0.8784,4.289,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\076.wav,A professora respondeu às dúvidas dos alunos antes do encerramento da aula.,"A professora respondeu às duvas dos chiores, antes do encerramento da aula.",5.12,9,,4.289,3.733,4.3813,3.9783,4.3531,3.6745,3.6734,3.8776,ok,,0.8784,
unsloth,ajustado,77,v2,0.0,0.0,3.13,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\077.wav,Já está tudo pronto?,,0.427,19,,3.13,2.9353,3.5659,3.1766,3.2044,2.429,2.282,2.2144,ok,,0.0,
unsloth,ajustado,78,v2,0.9024,0.9024,3.986,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\078.wav,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis.,O técnico realizou uma inspeção desse ao lado em todos os equipamentos disponíveis.,8.192,8,,3.986,3.9391,4.3029,3.8703,4.1172,3.8464,3.594,4.1714,ok,,0.9024,
unsloth,ajustado,79,v1,1.0,1.0,4.2941,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\079.wav,A fila estava enorme.,A fila estava enorme.,2.219,0,,4.2941,3.9781,4.3973,4.1518,4.429,3.2945,3.4968,4.0416,ok,,1.0,
unsloth,ajustado,80,v2,0.9195,0.9195,4.3068,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\080.wav,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,O visitante mostra o bastante interesse pelas atividades desenvolvidos no laboratório.,5.717,7,,4.3068,3.7501,4.455,4.1491,4.4342,3.9252,3.5287,3.9112,ok,,0.9195,
unsloth,ajustado,81,v3,0.0,0.0,3.145,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\081.wav,Hoje foi um dia tranquilo.,,0.256,25,,3.145,3.0104,3.599,3.1788,3.197,2.4671,2.6873,2.6351,ok,,0.0,
unsloth,ajustado,82,v1,0.9506,0.9506,4.4872,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\082.wav,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia.,O casal passou vários meses organizando cuidadosamente cada deixante da cerimônia.,5.376,4,,4.4872,3.7648,4.5028,4.1769,4.1491,3.4491,3.6717,4.0389,ok,,0.9506,
unsloth,ajustado,83,v1,0.0,0.0,2.895,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\083.wav,Você ouviu aquele barulho estranho?,,0.171,34,,2.895,3.0318,3.4121,2.9679,3.0392,2.5266,2.4957,2.4278,ok,,0.0,
unsloth,ajustado,84,v1,0.9213,0.9213,4.4454,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\084.wav,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema.,"A recepcionista confirmou a reserva imediatamente, depois de localizar os dados no sistema.",8.021,7,,4.4454,3.884,4.6458,4.3618,4.4307,3.5667,3.7251,4.1834,ok,,0.9213,
unsloth,ajustado,85,v2,0.0,0.0,3.1378,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\085.wav,O trânsito melhorou bastante.,,0.341,28,,3.1378,2.9756,3.5667,3.1708,3.199,2.4926,2.2729,2.1852,ok,,0.0,
unsloth,ajustado,86,v1,0.9186,0.9186,3.7964,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\086.wav,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.","enquanto caminhava pela ola. Observei crianças brincando, pessoas praticando escor.",6.656,7,,3.7964,3.383,4.233,3.9829,3.9896,3.5073,3.5564,4.1213,ok,,0.9186,
unsloth,ajustado,87,v1,1.0,1.0,4.745,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\087.wav,O relógio marcou exatamente sete horas da manhã.,O relógio marcou exatamente sete horas da manhã.,4.608,0,,4.745,3.9909,4.7834,4.4828,4.6512,3.0826,3.5248,3.9825,ok,,1.0,
unsloth,ajustado,88,v2,0.9571,0.9571,3.6449,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\088.wav,O funcionário organizou os documentos para facilitar futuras consultas.,"o funcionaram, organizou os documentos para facilitar futuras consultas.",6.144,3,,3.6449,2.6593,4.4276,3.9598,3.911,3.8623,3.6436,4.0563,ok,,0.9571,
unsloth,ajustado,89,v3,0.0,0.0,3.145,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\089.wav,O jantar estava ótimo.,,0.256,21,,3.145,3.0104,3.599,3.1788,3.197,2.4671,2.6873,2.6351,ok,,0.0,
unsloth,ajustado,90,v1,0.0,0.0,3.1837,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\090.wav,Será que ainda há vagas disponíveis?,,0.597,35,,3.1837,2.9334,3.6042,3.2178,3.2491,2.4809,2.5853,2.6652,ok,,0.0,
unsloth,ajustado,91,v3,0.0,0.0,3.145,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\091.wav,A entrega foi realizada com sucesso.,,0.256,35,,3.145,3.0104,3.599,3.1788,3.197,2.4671,2.6873,2.6351,ok,,0.0,
unsloth,ajustado,92,v3,1.0,1.0,4.4466,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\092.wav,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.","Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.",8.704,0,,4.4466,3.9384,4.5496,4.3881,4.4883,3.9831,3.6801,4.1064,ok,,1.0,
unsloth,ajustado,93,v3,0.0,0.0,3.209,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\093.wav,O teatro estava cheio naquela noite.,,0.597,35,,3.209,2.9573,3.6357,3.23,3.2663,2.4943,2.58,2.6432,ok,,0.0,
unsloth,ajustado,94,v1,0.7727,0.7727,4.4422,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v1\094.wav,Você costuma acordar cedo nos fins de semana?,"Aso costuma acordar, servir os fins de semana.",6.315,10,,4.4422,3.7331,4.451,4.3422,4.4475,3.7412,3.6877,4.1754,ok,,0.7727,
unsloth,ajustado,95,v2,0.7955,0.7955,4.1833,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\095.wav,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,O comecente percebeu um homem significativo no movimento durante a perordina das feias.,5.888,18,,4.1833,3.8368,4.4861,3.9423,4.3517,4.0897,3.7264,4.1288,ok,,0.7955,
unsloth,ajustado,96,v3,0.0,0.0,3.145,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v3\096.wav,O parque abriu normalmente.,,0.256,26,,3.145,3.0104,3.599,3.1788,3.197,2.4671,2.6873,2.6351,ok,,0.0,
unsloth,ajustado,97,v2,1.0,1.0,4.4422,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\097.wav,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,7.595,0,,4.4422,3.8446,4.575,4.1785,4.5099,3.9714,3.7219,4.133,ok,,1.0,
unsloth,ajustado,98,v2,0.0,0.0,3.1378,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\098.wav,O tempo mudou rapidamente.,,0.341,25,,3.1378,2.9756,3.5667,3.1708,3.199,2.4926,2.2729,2.1852,ok,,0.0,
unsloth,ajustado,99,v2,1.0,1.0,4.404,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\099.wav,Eu gostaria de confirmar o horário exato da próxima reunião.,Eu gostaria de confirmar o horário exato da próxima reunião.,4.608,0,,4.404,4.1926,4.5655,4.2583,4.474,4.0951,3.7593,4.1923,ok,,1.0,
unsloth,ajustado,100,v2,0.8022,0.8022,4.4685,nisqa_overall,unsloth\outputs_final_experiment\ajustado\v2\100.wav,"Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.",Eu posto na longa jornada de travado. Todos comemoraram o encerramento bem sucesso do prazer.,7.851,18,,4.4685,3.9765,4.6636,4.2736,4.4793,3.4038,3.6075,4.0678,ok,,0.8022,
xtts,original,1,v3,1.0,1.0,3.1197,nisqa_overall,xtts\outputs_final_experiment\original\v3\001.wav,Hoje o trânsito estava tranquilo.,Hoje o trânsito estava tranquilo.,1.995,0,,3.1197,3.4368,2.8939,3.4378,3.8752,3.4629,2.9984,3.3385,ok,,1.0,
xtts,original,2,v2,1.0,1.0,3.4785,nisqa_overall,xtts\outputs_final_experiment\original\v2\002.wav,Você conseguiu encontrar o endereço correto da reunião?,Você conseguiu encontrar o endereço correto da reunião?,3.755,0,,3.4785,2.6773,3.6464,3.5244,2.9981,3.696,3.4137,3.8582,ok,,1.0,
xtts,original,3,v1,1.0,1.0,3.6143,nisqa_overall,xtts\outputs_final_experiment\original\v1\003.wav,"Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.","Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.",4.96,0,,3.6143,3.362,3.8885,3.5005,3.9015,3.3714,3.1771,2.7162,ok,,1.0,
xtts,original,4,v3,1.0,1.0,3.6718,nisqa_overall,xtts\outputs_final_experiment\original\v3\004.wav,O café estava tão quente que precisei esperar alguns minutos antes de beber.,O café estava tão quente que precisei esperar alguns minutos antes de beber.,4.363,0,,3.6718,3.2528,3.9988,3.4791,3.8182,3.5357,3.4067,3.4912,ok,,1.0,
xtts,original,5,v2,1.0,1.0,3.6925,nisqa_overall,xtts\outputs_final_experiment\original\v2\005.wav,Que surpresa agradável encontrar vocês por aqui!,Que surpresa agradável encontrar vocês por aqui.,3.008,0,,3.6925,3.0707,4.1368,3.7559,3.8547,3.4637,3.466,3.9182,ok,,1.0,
xtts,original,6,v3,1.0,1.0,3.1399,nisqa_overall,xtts\outputs_final_experiment\original\v3\006.wav,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,5.195,0,,3.1399,2.5465,3.5021,3.137,3.6753,3.6866,3.3552,3.811,ok,,1.0,
xtts,original,7,v2,1.0,1.0,3.4731,nisqa_overall,xtts\outputs_final_experiment\original\v2\007.wav,Ontem eu passei rapidamente no mercado.,Ontem eu passei rapidamente no mercado.,2.827,0,,3.4731,2.383,3.2594,3.5576,3.955,3.504,3.4774,3.8075,ok,,1.0,
xtts,original,8,v1,1.0,1.0,3.3819,nisqa_overall,xtts\outputs_final_experiment\original\v1\008.wav,Você lembra qual foi o horário combinado para o encontro de amanhã?,Você lembra qual foi o horário combinado para o encontro de amanhã?,4.224,0,,3.3819,2.2086,3.4971,3.1842,3.5869,3.573,3.5672,4.088,ok,,1.0,
xtts,original,9,v2,1.0,1.0,4.18,nisqa_overall,xtts\outputs_final_experiment\original\v2\009.wav,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.","Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.",5.387,0,,4.18,3.5287,4.3041,3.8215,4.0009,3.437,3.562,3.2738,ok,,1.0,
xtts,original,10,v2,1.0,1.0,3.4439,nisqa_overall,xtts\outputs_final_experiment\original\v2\010.wav,O computador reiniciou sozinho.,O computador reiniciou sozinho.,2.08,0,,3.4439,3.4172,2.8756,3.5217,3.8271,3.3545,3.2686,3.8702,ok,,1.0,
xtts,original,11,v1,1.0,1.0,3.1463,nisqa_overall,xtts\outputs_final_experiment\original\v1\011.wav,Ainda não recebi a confirmação da inscrição.,ainda não recebi a confirmação da inscrição.,3.851,0,,3.1463,3.5697,3.3943,2.7262,3.2747,3.6949,3.3042,3.3485,ok,,1.0,
xtts,original,12,v3,1.0,1.0,3.5845,nisqa_overall,xtts\outputs_final_experiment\original\v3\012.wav,"Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.","Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.",8.405,0,,3.5845,2.5775,4.0133,3.477,3.8593,3.839,3.5291,3.8746,ok,,1.0,
xtts,original,13,v1,1.0,1.0,3.3827,nisqa_overall,xtts\outputs_final_experiment\original\v1\013.wav,Será que o ônibus passa por esta rua?,Será que o ônibus passa por esta rua?,2.923,0,,3.3827,3.3603,3.9442,3.2457,3.1211,3.516,3.4854,3.5643,ok,,1.0,
xtts,original,14,v3,1.0,1.0,3.2528,nisqa_overall,xtts\outputs_final_experiment\original\v3\014.wav,O técnico resolveu o problema em poucos minutos.,O técnico resolveu o problema em poucos minutos.,3.989,0,,3.2528,3.8641,3.8093,3.3315,3.7801,3.7338,3.4756,3.9333,ok,,1.0,
xtts,original,15,v2,1.0,1.0,3.5553,nisqa_overall,xtts\outputs_final_experiment\original\v2\015.wav,"Depois que a energia voltou, todos retomaram suas atividades normalmente.","Depois que a energia voltou, todos retomaram suas atividades normalmente.",5.707,0,,3.5553,3.2431,4.1981,3.352,3.7012,4.0434,3.4121,3.5305,ok,,1.0,
xtts,original,16,v2,1.0,1.0,4.5498,nisqa_overall,xtts\outputs_final_experiment\original\v2\016.wav,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,5.472,0,,4.5498,4.1256,4.6338,3.9785,4.2373,4.0079,3.5278,3.9163,ok,,1.0,
xtts,original,17,v2,1.0,1.0,3.0547,nisqa_overall,xtts\outputs_final_experiment\original\v2\017.wav,Você pode repetir a última informação?,Você pode repetir a última informação?,4.363,0,,3.0547,3.4764,2.9623,3.0433,2.4828,3.6934,3.4962,3.7575,ok,,1.0,
xtts,original,18,v2,1.0,1.0,3.0744,nisqa_overall,xtts\outputs_final_experiment\original\v2\018.wav,A encomenda chegou exatamente no prazo informado pela transportadora.,"A encomenda chegou exatamente no prazo, informado pela transportadora.",5.237,0,,3.0744,2.7354,3.3061,2.9046,3.7261,3.6977,3.616,3.9428,ok,,1.0,
xtts,original,19,v2,1.0,1.0,3.2735,nisqa_overall,xtts\outputs_final_experiment\original\v2\019.wav,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro.,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro.,5.152,0,,3.2735,3.5209,2.9988,3.1394,3.6995,3.5099,3.4062,3.4803,ok,,1.0,
xtts,original,20,v1,1.0,1.0,3.5731,nisqa_overall,xtts\outputs_final_experiment\original\v1\020.wav,Faz bastante calor hoje.,faz bastante calor hoje,2.133,0,,3.5731,2.9683,4.1891,3.2792,3.8342,3.485,3.0702,3.5097,ok,,1.0,
