modelo,condicao,variacao,indice,arquivo,texto_original,texto_transcrito,duracao_s,lev_dist,lev_sim,status,erro
fishspeech,original,v2,40,fishspeech/outputs_final_experiment/original/v2/040.wav,Você pretende viajar durante o feriado?,Você pretende viajar durante o feriado?,1.698,4,0.9024,ok,
fishspeech,original,v2,41,fishspeech/outputs_final_experiment/original/v2/041.wav,O elevador parou no décimo segundo andar.,O elevador parou no décimo segundo andar.,5.439,2,0.9377,ok,
fishspeech,original,v2,42,fishspeech/outputs_final_experiment/original/v2/042.wav,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.","Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.",5.216,4,0.9535,ok,
fishspeech,original,v2,43,fishspeech/outputs_final_experiment/original/v2/043.wav,O mercado fecha às oito horas da noite.,O mercado fecha às oito horas da noite.,5.263,1,0.9676,ok,
fishspeech,original,v2,44,fishspeech/outputs_final_experiment/original/v2/044.wav,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,4.144,6,0.9228,ok,
fishspeech,original,v2,45,fishspeech/outputs_final_experiment/original/v2/045.wav,Você conseguiu falar com o responsável?,Você conseguiu falar com o responsável?,1.887,3,0.9115,ok,
fishspeech,original,v2,46,fishspeech/outputs_final_experiment/original/v2/046.wav,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,3.315,7,0.9215,ok,
fishspeech,original,v2,47,fishspeech/outputs_final_experiment/original/v2/047.wav,Hoje acordei mais cedo.,Hoje acordei mais cedo.,3.085,2,0.931,ok,
fishspeech,original,v2,48,fishspeech/outputs_final_experiment/original/v2/048.wav,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,(ininteligível),2.309,76,0.1433,ok,
fishspeech,original,v2,49,fishspeech/outputs_final_experiment/original/v2/049.wav,Parece que vai chover novamente.,Parece que vai chover novamente.,2.6,3,0.9178,ok,
fishspeech,original,v2,50,fishspeech/outputs_final_experiment/original/v2/050.wav,Qual é a melhor maneira de chegar ao centro da cidade?,Qual é a melhor maneira de chegar ao centro da cidade?,4.612,9,0.8275,ok,
fishspeech,original,v2,51,fishspeech/outputs_final_experiment/original/v2/051.wav,O sistema voltou a funcionar normalmente.,O sistema voltou a funcionar normalmente.,3.959,2,0.9433,ok,
fishspeech,original,v2,52,fishspeech/outputs_final_experiment/original/v2/052.wav,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.","Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.",3.503,6,0.9331,ok,
fishspeech,original,v2,53,fishspeech/outputs_final_experiment/original/v2/053.wav,O livro estava sobre a mesa.,O livro estava sobre a mesa.,5.24,4,0.8473,ok,
fishspeech,original,v2,54,fishspeech/outputs_final_experiment/original/v2/054.wav,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,1.549,4,0.9395,ok,
fishspeech,original,v2,55,fishspeech/outputs_final_experiment/original/v2/055.wav,A estudante apresentou seu trabalho com confiança.,A estudante apresentou seu trabalho com confiança.,5.709,6,0.8867,ok,
fishspeech,original,v2,56,fishspeech/outputs_final_experiment/original/v2/056.wav,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,4.84,4,0.9503,ok,
fishspeech,original,v2,57,fishspeech/outputs_final_experiment/original/v2/057.wav,Ainda falta muito?,Ainda falta muito?,5.752,2,0.9001,ok,
fishspeech,original,v2,58,fishspeech/outputs_final_experiment/original/v2/058.wav,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,1.513,3,0.9591,ok,
fishspeech,original,v2,59,fishspeech/outputs_final_experiment/original/v2/059.wav,O evento foi um sucesso.,O evento foi um sucesso.,3.494,1,0.9514,ok,
fishspeech,original,v2,60,fishspeech/outputs_final_experiment/original/v2/060.wav,Meu irmão chegou em casa pouco antes do jantar.,Meu irmão chegou em casa pouco antes do jantar.,4.241,0,0.9998,ok,
fishspeech,original,v2,61,fishspeech/outputs_final_experiment/original/v2/061.wav,A reunião começou às nove horas.,A reunião começou às nove horas.,4.113,3,0.9043,ok,
fishspeech,original,v2,62,fishspeech/outputs_final_experiment/original/v2/062.wav,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.","Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.",3.993,6,0.9294,ok,
fishspeech,original,v2,63,fishspeech/outputs_final_experiment/original/v2/063.wav,Você já terminou a leitura daquele artigo?,Você já terminou a leitura daquele artigo?,4.747,0,1.0,ok,
fishspeech,original,v2,64,fishspeech/outputs_final_experiment/original/v2/064.wav,O avião pousou sem atrasos.,(ininteligível),2.85,20,0.2283,ok,
fishspeech,original,v2,65,fishspeech/outputs_final_experiment/original/v2/065.wav,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase.","Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase.",3.179,5,0.9417,ok,
fishspeech,original,v2,66,fishspeech/outputs_final_experiment/original/v2/066.wav,O atendimento foi rápido.,O atendimento foi rápido.,4.116,4,0.8399,ok,
fishspeech,original,v2,67,fishspeech/outputs_final_experiment/original/v2/067.wav,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana.,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana.,1.562,2,0.9736,ok,
fishspeech,original,v2,68,fishspeech/outputs_final_experiment/original/v2/068.wav,O celular descarregou no meio da viagem.,O celular descarregou no meio da viagem.,4.249,6,0.8504,ok,
fishspeech,original,v2,69,fishspeech/outputs_final_experiment/original/v2/069.wav,Que notícia excelente!,(ininteligível),1.592,16,0.2237,ok,
fishspeech,original,v2,70,fishspeech/outputs_final_experiment/original/v2/070.wav,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes.,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes.,4.969,1,0.9927,ok,
fishspeech,original,v2,71,fishspeech/outputs_final_experiment/original/v2/071.wav,O médico chegou pontualmente.,O médico chegou pontualmente.,3.077,4,0.8591,ok,
fishspeech,original,v2,72,fishspeech/outputs_final_experiment/original/v2/072.wav,Você sabe qual é o número da sala onde acontecerá a entrevista?,(ininteligível),3.505,43,0.3113,ok,
fishspeech,original,v2,73,fishspeech/outputs_final_experiment/original/v2/073.wav,O pôr do sol estava especialmente bonito hoje.,O pôr do sol estava especialmente bonito hoje.,5.944,2,0.9585,ok,
fishspeech,original,v2,74,fishspeech/outputs_final_experiment/original/v2/074.wav,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.","Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.",2.402,5,0.94,ok,
fishspeech,original,v2,75,fishspeech/outputs_final_experiment/original/v2/075.wav,O ônibus atrasou alguns minutos.,O ônibus atrasou alguns minutos.,4.38,5,0.8307,ok,
fishspeech,original,v2,76,fishspeech/outputs_final_experiment/original/v2/076.wav,A professora respondeu às dúvidas dos alunos antes do encerramento da aula.,A professora respondeu às dúvidas dos alunos antes do encerramento da aula.,2.657,10,0.8626,ok,
fishspeech,original,v2,77,fishspeech/outputs_final_experiment/original/v2/077.wav,Já está tudo pronto?,Já está tudo pronto?,3.405,0,1.0,ok,
fishspeech,original,v2,78,fishspeech/outputs_final_experiment/original/v2/078.wav,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis.,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis.,2.752,1,0.9844,ok,
fishspeech,original,v2,79,fishspeech/outputs_final_experiment/original/v2/079.wav,A fila estava enorme.,(ininteligível),3.758,18,0.0902,ok,
fishspeech,original,v2,80,fishspeech/outputs_final_experiment/original/v2/080.wav,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,3.049,12,0.8589,ok,
fishspeech,original,v2,81,fishspeech/outputs_final_experiment/original/v2/081.wav,Hoje foi um dia tranquilo.,Hoje foi um dia tranquilo.,4.322,0,1.0,ok,
fishspeech,original,v2,82,fishspeech/outputs_final_experiment/original/v2/082.wav,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia.,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia.,2.703,0,0.9958,ok,
fishspeech,original,v2,83,fishspeech/outputs_final_experiment/original/v2/083.wav,Você ouviu aquele barulho estranho?,Você ouviu aquele barulho estranho?,5.009,1,0.9652,ok,
fishspeech,original,v2,84,fishspeech/outputs_final_experiment/original/v2/084.wav,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema.,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema.,1.906,3,0.967,ok,
fishspeech,original,v2,85,fishspeech/outputs_final_experiment/original/v2/085.wav,O trânsito melhorou bastante.,O trânsito melhorou bastante.,5.959,2,0.9379,ok,
fishspeech,original,v2,86,fishspeech/outputs_final_experiment/original/v2/086.wav,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.","Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.",3.072,16,0.818,ok,
fishspeech,original,v2,87,fishspeech/outputs_final_experiment/original/v2/087.wav,O relógio marcou exatamente sete horas da manhã.,O relógio marcou exatamente sete horas da manhã.,4.439,0,1.0,ok,
fishspeech,original,v2,88,fishspeech/outputs_final_experiment/original/v2/088.wav,O funcionário organizou os documentos para facilitar futuras consultas.,O funcionário organizou os documentos para facilitar futuras consultas.,1.524,0,1.0,ok,
fishspeech,original,v2,89,fishspeech/outputs_final_experiment/original/v2/089.wav,O jantar estava ótimo.,O jantar estava ótimo.,3.97,2,0.8975,ok,
fishspeech,original,v2,90,fishspeech/outputs_final_experiment/original/v2/090.wav,Será que ainda há vagas disponíveis?,Será que ainda há vagas disponíveis?,4.258,4,0.8821,ok,
fishspeech,original,v2,91,fishspeech/outputs_final_experiment/original/v2/091.wav,A entrega foi realizada com sucesso.,A entrega foi realizada com sucesso.,3.879,0,1.0,ok,
fishspeech,original,v2,92,fishspeech/outputs_final_experiment/original/v2/092.wav,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.","Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.",2.054,3,0.9755,ok,
fishspeech,original,v2,93,fishspeech/outputs_final_experiment/original/v2/093.wav,O teatro estava cheio naquela noite.,O teatro estava cheio naquela noite.,2.174,2,0.9552,ok,
fishspeech,original,v2,94,fishspeech/outputs_final_experiment/original/v2/094.wav,Você costuma acordar cedo nos fins de semana?,Você costuma acordar cedo nos fins de semana?,2.588,3,0.9232,ok,
fishspeech,original,v2,95,fishspeech/outputs_final_experiment/original/v2/095.wav,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,4.417,7,0.9156,ok,
fishspeech,original,v2,96,fishspeech/outputs_final_experiment/original/v2/096.wav,O parque abriu normalmente.,O parque abriu normalmente.,3.735,3,0.8856,ok,
fishspeech,original,v2,97,fishspeech/outputs_final_experiment/original/v2/097.wav,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,4.832,3,0.9637,ok,
fishspeech,original,v2,98,fishspeech/outputs_final_experiment/original/v2/098.wav,O tempo mudou rapidamente.,O tempo mudou rapidamente.,4.564,2,0.9145,ok,
fishspeech,original,v2,99,fishspeech/outputs_final_experiment/original/v2/099.wav,Eu gostaria de confirmar o horário exato da próxima reunião.,(ininteligível),2.681,39,0.3466,ok,
fishspeech,original,v2,100,fishspeech/outputs_final_experiment/original/v2/100.wav,"Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.","Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.",3.182,1,0.9887,ok,
fishspeech,original,v3,1,fishspeech/outputs_final_experiment/original/v3/001.wav,Hoje o trânsito estava tranquilo.,Hoje o trânsito estava tranquilo.,5.082,3,0.9122,ok,
fishspeech,original,v3,2,fishspeech/outputs_final_experiment/original/v3/002.wav,Você conseguiu encontrar o endereço correto da reunião?,Você conseguiu encontrar o endereço correto da reunião?,2.311,1,0.9906,ok,
fishspeech,original,v3,3,fishspeech/outputs_final_experiment/original/v3/003.wav,"Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.","Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.",5.779,0,1.0,ok,
fishspeech,original,v3,4,fishspeech/outputs_final_experiment/original/v3/004.wav,O café estava tão quente que precisei esperar alguns minutos antes de beber.,O café estava tão quente que precisei esperar alguns minutos antes de beber.,2.193,7,0.9032,ok,
fishspeech,original,v3,5,fishspeech/outputs_final_experiment/original/v3/005.wav,Que surpresa agradável encontrar vocês por aqui!,Que surpresa agradável encontrar vocês por aqui!,3.434,7,0.8513,ok,
fishspeech,original,v3,6,fishspeech/outputs_final_experiment/original/v3/006.wav,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,5.388,2,0.978,ok,
fishspeech,original,v3,7,fishspeech/outputs_final_experiment/original/v3/007.wav,Ontem eu passei rapidamente no mercado.,Ontem eu passei rapidamente no mercado.,1.725,0,0.9987,ok,
fishspeech,original,v3,8,fishspeech/outputs_final_experiment/original/v3/008.wav,Você lembra qual foi o horário combinado para o encontro de amanhã?,Você lembra qual foi o horário combinado para o encontro de amanhã?,3.81,5,0.9173,ok,
fishspeech,original,v3,9,fishspeech/outputs_final_experiment/original/v3/009.wav,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.","Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.",1.923,9,0.9018,ok,
