indice,variacao,seed,texto,modelo,experimento,checkpoint,criterio_selecao,referencia,arquivo_gerado,status,tempo_s,erro
39,1,42,A apresentação terminou com aplausos,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/4.wav,original/v1/039.wav,ok,6.75,
39,2,123,A apresentação terminou com aplausos,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/4.wav,original/v2/039.wav,ok,40.5,
39,3,456,A apresentação terminou com aplausos,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/4.wav,original/v3/039.wav,ok,10.73,
40,1,42,Você pretende viajar durante o feriado?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/4.wav,original/v1/040.wav,ok,7.37,
40,2,123,Você pretende viajar durante o feriado?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/4.wav,original/v2/040.wav,ok,13.01,
40,3,456,Você pretende viajar durante o feriado?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/4.wav,original/v3/040.wav,ok,7.94,
41,1,42,O elevador parou no décimo segundo andar,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v1/041.wav,ok,7.3,
41,2,123,O elevador parou no décimo segundo andar,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v2/041.wav,ok,8.47,
41,3,456,O elevador parou no décimo segundo andar,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v3/041.wav,ok,6.45,
42,1,42,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região",original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v1/042.wav,ok,28.11,
42,2,123,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região",original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v2/042.wav,ok,17.12,
42,3,456,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região",original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v3/042.wav,ok,16.29,
43,1,42,O mercado fecha às oito horas da noite,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v1/043.wav,ok,7.29,
43,2,123,O mercado fecha às oito horas da noite,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v2/043.wav,ok,10.19,
43,3,456,O mercado fecha às oito horas da noite,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v3/043.wav,ok,6.67,
44,1,42,A criança ficou observando atentamente os peixes coloridos dentro do aquário,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v1/044.wav,ok,11.94,
44,2,123,A criança ficou observando atentamente os peixes coloridos dentro do aquário,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v2/044.wav,ok,17.03,
44,3,456,A criança ficou observando atentamente os peixes coloridos dentro do aquário,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v3/044.wav,ok,20.56,
45,1,42,Você conseguiu falar com o responsável?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v1/045.wav,ok,12.67,
45,2,123,Você conseguiu falar com o responsável?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v2/045.wav,ok,26.11,
45,3,456,Você conseguiu falar com o responsável?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v3/045.wav,ok,7.52,
46,1,42,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v1/046.wav,ok,18.85,
46,2,123,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v2/046.wav,ok,52.16,
46,3,456,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v3/046.wav,ok,18.77,
47,1,42,Hoje acordei mais cedo,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v1/047.wav,ok,15.29,
47,2,123,Hoje acordei mais cedo,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v2/047.wav,ok,4.54,
47,3,456,Hoje acordei mais cedo,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v3/047.wav,ok,4.02,
48,1,42,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v1/048.wav,ok,13.46,
48,2,123,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v2/048.wav,ok,16.15,
48,3,456,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v3/048.wav,ok,27.37,
49,1,42,Parece que vai chover novamente,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v1/049.wav,ok,5.13,
49,2,123,Parece que vai chover novamente,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v2/049.wav,ok,5.49,
49,3,456,Parece que vai chover novamente,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v3/049.wav,ok,4.73,
50,1,42,Qual é a melhor maneira de chegar ao centro da cidade?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v1/050.wav,ok,13.29,
50,2,123,Qual é a melhor maneira de chegar ao centro da cidade?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v2/050.wav,ok,15.81,
50,3,456,Qual é a melhor maneira de chegar ao centro da cidade?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/5.wav,original/v3/050.wav,ok,21.13,
51,1,42,O sistema voltou a funcionar normalmente,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v1/051.wav,ok,15.9,
51,2,123,O sistema voltou a funcionar normalmente,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v2/051.wav,ok,11.82,
51,3,456,O sistema voltou a funcionar normalmente,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v3/051.wav,ok,7.35,
52,1,42,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto",original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v1/052.wav,ok,14.26,
52,2,123,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto",original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v2/052.wav,ok,14.61,
52,3,456,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto",original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v3/052.wav,ok,12.83,
53,1,42,O livro estava sobre a mesa,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v1/053.wav,ok,5.81,
53,2,123,O livro estava sobre a mesa,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v2/053.wav,ok,5.96,
53,3,456,O livro estava sobre a mesa,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v3/053.wav,ok,4.63,
54,1,42,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v1/054.wav,ok,13.92,
54,2,123,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v2/054.wav,ok,11.28,
54,3,456,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v3/054.wav,ok,11.26,
55,1,42,A estudante apresentou seu trabalho com confiança,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v1/055.wav,ok,13.98,
55,2,123,A estudante apresentou seu trabalho com confiança,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v2/055.wav,ok,10.38,
55,3,456,A estudante apresentou seu trabalho com confiança,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v3/055.wav,ok,14.34,
56,1,42,Na semana passada houve uma queda de energia que afetou vários bairros da cidade,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v1/056.wav,ok,103.3,
56,2,123,Na semana passada houve uma queda de energia que afetou vários bairros da cidade,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v2/056.wav,ok,20.16,
56,3,456,Na semana passada houve uma queda de energia que afetou vários bairros da cidade,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v3/056.wav,ok,16.53,
57,1,42,Ainda falta muito?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v1/057.wav,ok,6.42,
57,2,123,Ainda falta muito?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v2/057.wav,ok,5.54,
57,3,456,Ainda falta muito?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v3/057.wav,ok,4.52,
58,1,42,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v1/058.wav,ok,12.31,
58,2,123,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v2/058.wav,ok,21.35,
58,3,456,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v3/058.wav,ok,19.21,
59,1,42,O evento foi um sucesso,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v1/059.wav,ok,5.85,
59,2,123,O evento foi um sucesso,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v2/059.wav,ok,5.03,
59,3,456,O evento foi um sucesso,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v3/059.wav,ok,6.14,
60,1,42,Meu irmão chegou em casa pouco antes do jantar,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v1/060.wav,ok,9.74,
60,2,123,Meu irmão chegou em casa pouco antes do jantar,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v2/060.wav,ok,9.45,
60,3,456,Meu irmão chegou em casa pouco antes do jantar,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/6.wav,original/v3/060.wav,ok,11.71,
61,1,42,A reunião começou às nove horas,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/7.wav,original/v1/061.wav,ok,13.05,
61,2,123,A reunião começou às nove horas,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/7.wav,original/v2/061.wav,ok,10.84,
61,3,456,A reunião começou às nove horas,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/7.wav,original/v3/061.wav,ok,22.36,
62,1,42,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque",original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/7.wav,original/v1/062.wav,ok,24.47,
62,2,123,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque",original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/7.wav,original/v2/062.wav,ok,25.73,
62,3,456,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque",original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/7.wav,original/v3/062.wav,ok,31.54,
63,1,42,Você já terminou a leitura daquele artigo?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/7.wav,original/v1/063.wav,ok,19.44,
63,2,123,Você já terminou a leitura daquele artigo?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/7.wav,original/v2/063.wav,ok,41.24,
63,3,456,Você já terminou a leitura daquele artigo?,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/7.wav,original/v3/063.wav,ok,27.96,
64,1,42,O avião pousou sem atrasos,original,fishaudio/fish-speech-1.5,"model.pth (pré-treino Hub, sem LoRA)",Modelo base fish-speech-1.5 sem adaptação regional,refs/7.wav,original/v1/064.wav,ok,13.29,
